key,press_time,release_time,hold_time,flight_time
Key.tab,1772035829.82479,1772035829.9272819,0.10249185562133789,0.6037142276763916
Key.tab,1772035830.0100398,1772035830.1138058,0.10376596450805664,0.08275794982910156
Key.tab,1772035830.2028975,1772035830.3192077,0.11631011962890625,0.08909177780151367
Key.alt_l,1772035828.9273481,1772035830.6864264,1.7590782642364502,-1.391859531402588
,1772035831.1328096,1772035831.2086687,0.07585906982421875,0.4463832378387451
Key.ctrl_l,1772035830.9153209,1772035831.4623127,0.5469918251037598,-0.2933478355407715
Key.f4,1772035832.3348126,1772035832.4345472,0.09973454475402832,0.872499942779541
Key.alt_l,1772035831.9657388,1772035832.6166272,0.6508884429931641,-0.4688084125518799
Key.tab,1772035833.3531604,1772035833.4614472,0.10828685760498047,0.7365331649780273
Key.tab,1772035834.455746,1772035834.607241,0.15149497985839844,0.9942986965179443
Key.alt_l,1772035833.2562056,1772035834.7293394,1.4731338024139404,-1.3510353565216064
Key.tab,1772035836.1715782,1772035836.2869344,0.1153562068939209,1.4422388076782227
Key.alt_l,1772035836.0100958,1772035839.485402,3.475306272506714,-0.2768385410308838
Key.ctrl_l,1772035840.3305652,1772035840.921657,0.5910918712615967,0.845163106918335
,1772035842.193051,1772035842.3132124,0.12016129493713379,1.2713940143585205
Key.ctrl_l,1772035841.9146688,1772035842.3574421,0.44277334213256836,-0.3985435962677002
Key.tab,1772035842.5600526,1772035842.7275658,0.16751313209533691,0.20261049270629883
Key.tab,1772035842.8664546,1772035842.9625578,0.09610319137573242,0.13888883590698242
Key.alt_l,1772035842.4699016,1772035843.1144633,0.644561767578125,-0.49265623092651367
,1772035844.967909,1772035845.0692823,0.10137319564819336,1.8534457683563232
Key.ctrl_l,1772035844.6642153,1772035845.5406456,0.8764302730560303,-0.40506696701049805
,1772035846.4916294,1772035846.5841227,0.09249329566955566,0.9509837627410889
Key.ctrl_l,1772035845.929542,1772035846.9723582,1.042816162109375,-0.6545805931091309
Key.tab,1772035866.0211952,1772035866.1552072,0.13401198387145996,19.048836946487427
Key.alt_l,1772035865.9565,1772035866.2217493,0.26524925231933594,-0.19870710372924805
Key.tab,1772035867.2138069,1772035867.3922875,0.1784806251525879,0.9920575618743896
Key.alt_l,1772035866.9707963,1772035869.9791362,3.0083398818969727,-0.4214911460876465
Key.tab,1772035873.232451,1772035873.3883638,0.1559128761291504,3.253314733505249
Key.alt_l,1772035873.2416184,1772035873.7953973,0.553778886795044,-0.1467454433441162
Key.cmd,1772035874.4321167,1772035874.5724587,0.14034199714660645,0.6367194652557373
w,1772035874.9138896,1772035875.0255017,0.11161208152770996,0.3414309024810791
Key.enter,1772035875.8226862,1772035875.900682,0.07799577713012695,0.7971844673156738
Key.tab,1772035881.7033014,1772035881.8838842,0.18058276176452637,5.802619457244873
Key.alt_l,1772035881.6271548,1772035883.365066,1.7379112243652344,-0.2567293643951416
,1772035885.730332,1772035885.8697326,0.13940072059631348,2.3652658462524414
,1772035886.0490625,1772035886.1462858,0.09722328186035156,0.17932987213134766
,1772035886.7620096,1772035886.8622873,0.10027766227722168,0.6157238483428955
Key.ctrl_l,1772035885.3819354,1772035887.292639,1.9107036590576172,-1.4803519248962402
Key.tab,1772035997.858538,1772035998.0511372,0.19259929656982422,110.56589889526367
Key.alt_l,1772035997.6790264,1772035999.6556637,1.976637363433838,-0.37211084365844727
Key.ctrl_l,1772036001.1821454,1772036001.2445526,0.06240725517272949,1.5264816284179688
Key.tab,1772036002.1258328,1772036002.2610474,0.13521456718444824,0.8812801837921143
Key.ctrl_l,1772036001.4880998,1772036002.442438,0.9543380737304688,-0.7729475498199463
g,1772036028.389508,1772036028.512761,0.12325310707092285,25.947070121765137
m,1772036028.4868279,1772036028.5808277,0.09399986267089844,-0.025933265686035156
Key.enter,1772036028.8051484,1772036028.8853815,0.08023309707641602,0.224320650100708
Key.tab,1772036074.265744,1772036074.37974,0.11399602890014648,45.38036251068115
Key.alt_l,1772036073.093921,1772036074.429961,1.3360400199890137,-1.2858190536499023
Key.cmd,1772036085.4850614,1772036085.712678,0.227616548538208,11.055100440979004
Key.shift,1772036085.2693813,1772036085.7182443,0.44886302947998047,-0.4432966709136963
Key.caps_lock,1772036086.3930042,1772036086.5102072,0.1172029972076416,0.6747598648071289
S,1772036089.9503314,1772036090.06369,0.1133584976196289,3.440124273300171
Key.cmd,1772036089.7524078,1772036090.08688,0.3344721794128418,-0.3112821578979492
Key.shift,1772036089.4027672,1772036090.1003382,0.6975710391998291,-0.6841127872467041
S,1772036091.8739858,1772036091.9896522,0.11566638946533203,1.7736475467681885
Key.cmd,1772036091.749155,1772036091.9970021,0.2478470802307129,-0.24049711227416992
Key.shift,1772036091.5528111,1772036092.0249307,0.4721195697784424,-0.44419097900390625
,1772036122.8857355,1772036122.9744422,0.08870673179626465,30.860804796218872
Key.ctrl_l,1772036122.6775873,1772036123.0520403,0.374453067779541,-0.29685497283935547
t,1772036123.6274657,1772036123.7352335,0.10776782035827637,0.575425386428833
h,1772036123.7786663,1772036123.8430986,0.06443238258361816,0.04343271255493164
i,1772036124.038905,1772036124.1375947,0.09868979454040527,0.19580626487731934
s,1772036124.1873467,1772036124.302262,0.11491537094116211,0.049751996994018555
Key.space,1772036124.2588634,1772036124.3829808,0.12411737442016602,-0.04339861869812012
i,1772036124.428538,1772036124.5255773,0.09703922271728516,0.045557260513305664
s,1772036124.5292032,1772036124.649099,0.11989593505859375,0.0036258697509765625
Key.space,1772036124.6065505,1772036124.7431848,0.13663434982299805,-0.04254865646362305
t,1772036124.781871,1772036124.8878627,0.10599160194396973,0.038686275482177734
h,1772036124.890259,1772036125.0110412,0.12078213691711426,0.0023963451385498047
e,1772036124.997111,1772036125.13118,0.13406896591186523,-0.013930082321166992
Key.space,1772036125.0527277,1772036125.154825,0.1020972728729248,-0.07845234870910645
o,1772036127.7471204,1772036127.8542504,0.10713005065917969,2.5922954082489014
b,1772036127.9187992,1772036128.0085788,0.08977961540222168,0.06454873085021973
j,1772036128.136869,1772036128.2357864,0.09891748428344727,0.12829017639160156
e,1772036128.217941,1772036128.3620431,0.1441020965576172,-0.01784539222717285
c,1772036128.3490176,1772036128.4360826,0.08706498146057129,-0.013025522232055664
t,1772036128.5846417,1772036128.6810253,0.09638357162475586,0.1485590934753418
i,1772036128.7037284,1772036128.8048582,0.10112977027893066,0.022703170776367188
v,1772036128.867542,1772036128.9935632,0.126021146774292,0.0626838207244873
e,1772036128.9392407,1772036129.0797865,0.14054584503173828,-0.05432248115539551
s,1772036129.2901406,1772036129.4192922,0.1291515827178955,0.21035408973693848
Key.space,1772036129.404231,1772036129.4996452,0.0954141616821289,-0.015061140060424805
o,1772036129.620489,1772036129.7082322,0.08774328231811523,0.12084364891052246
f,1772036129.7756,1772036129.9192874,0.14368748664855957,0.0673677921295166
Key.space,1772036129.8884928,1772036129.9970472,0.10855436325073242,-0.030794620513916016
a,1772036130.0619922,1772036130.180436,0.11844372749328613,0.06494498252868652
Key.space,1772036130.1632671,1772036130.2859704,0.12270331382751465,-0.017168760299682617
d,1772036130.4629886,1772036130.564675,0.10168647766113281,0.1770181655883789
i,1772036130.5859432,1772036130.668738,0.0827946662902832,0.021268129348754883
f,1772036130.6786304,1772036130.7521307,0.07350039482116699,0.009892463684082031
f,1772036130.8568392,1772036130.9331665,0.07632732391357422,0.10470843315124512
e,1772036130.9661548,1772036131.089945,0.12379026412963867,0.03298830986022949
r,1772036131.0634356,1772036131.1682317,0.10479617118835449,-0.026509523391723633
e,1772036131.236821,1772036131.3770502,0.1402292251586914,0.0685892105102539
n,1772036131.4402244,1772036131.520647,0.08042263984680176,0.06317424774169922
t,1772036131.52433,1772036131.5844057,0.06007575988769531,0.003682851791381836
Key.space,1772036131.8677955,1772036131.9603097,0.0925142765045166,0.2833898067474365
p,1772036132.2013466,1772036132.2998793,0.09853267669677734,0.24103689193725586
r,1772036132.3145049,1772036132.4239192,0.10941433906555176,0.01462554931640625
o,1772036132.4097595,1772036132.4944482,0.08468866348266602,-0.014159679412841797
j,1772036132.6041012,1772036132.7026162,0.09851503372192383,0.10965299606323242
e,1772036132.7315736,1772036132.9024413,0.1708676815032959,0.028957366943359375
t,1772036133.0523777,1772036133.1504102,0.09803247451782227,0.14993643760681152
c,1772036133.1841342,1772036133.3088148,0.1246805191040039,0.033724069595336914
Key.space,1772036133.3926542,1772036133.4462874,0.05363321304321289,0.08383941650390625
Key.backspace,1772036133.847988,1772036133.9464324,0.09844446182250977,0.401700496673584
Key.backspace,1772036134.0354962,1772036134.1116307,0.07613444328308105,0.08906388282775879
Key.backspace,1772036134.4355066,1772036134.5266967,0.09119009971618652,0.32387590408325195
c,1772036134.6370053,1772036134.7409694,0.10396409034729004,0.11030864715576172
Key.space,1772036134.749722,1772036134.9392126,0.18949055671691895,0.008752584457397461
t,1772036134.8634975,1772036134.974351,0.11085343360900879,-0.0757150650024414
Key.backspace,1772036135.4691145,1772036135.5687516,0.09963703155517578,0.4947636127471924
Key.backspace,1772036135.6308842,1772036135.7309322,0.10004806518554688,0.06213259696960449
t,1772036135.6922984,1772036135.8316395,0.13934111595153809,-0.03863382339477539
Key.space,1772036135.7625356,1772036135.8937173,0.1311817169189453,-0.06910395622253418
",",1772036135.8970954,1772036135.9737008,0.07660531997680664,0.003378152847290039
Key.space,1772036136.0174506,1772036136.1371787,0.11972808837890625,0.04374980926513672
g,1772036136.4480176,1772036136.5413287,0.09331107139587402,0.3108389377593994
i,1772036136.8158824,1772036136.903297,0.08741450309753418,0.2745537757873535
v,1772036136.9083211,1772036137.0305398,0.12221860885620117,0.0050241947174072266
e,1772036137.0037866,1772036137.1485257,0.14473915100097656,-0.02675318717956543
Key.space,1772036137.043557,1772036137.1518269,0.10826992988586426,-0.10496878623962402
m,1772036137.234847,1772036137.2982686,0.06342148780822754,0.08302021026611328
e,1772036137.3064425,1772036137.4417517,0.13530921936035156,0.008173942565917969
Key.space,1772036137.4142897,1772036137.5154386,0.10114884376525879,-0.027462005615234375
t,1772036137.6737158,1772036137.7813146,0.10759878158569336,0.15827727317810059
h,1772036137.8245823,1772036137.9116962,0.08711385726928711,0.04326772689819336
e,1772036137.8849614,1772036138.0243015,0.13934016227722168,-0.02673482894897461
Key.space,1772036137.9450116,1772036138.0596843,0.11467266082763672,-0.07928991317749023
o,1772036138.092578,1772036138.185759,0.09318113327026367,0.03289365768432617
b,1772036138.3504043,1772036138.4255815,0.07517719268798828,0.16464519500732422
j,1772036138.5074291,1772036138.6190782,0.1116490364074707,0.0818476676940918
e,1772036138.575802,1772036138.7152672,0.1394650936126709,-0.043276071548461914
c,1772036138.7182744,1772036138.8153508,0.097076416015625,0.003007173538208008
t,1772036138.9551454,1772036139.034698,0.07955265045166016,0.13979458808898926
i,1772036139.063013,1772036139.1661015,0.10308837890625,0.028315067291259766
v,1772036139.2073548,1772036139.3250248,0.11767005920410156,0.04125332832336426
e,1772036139.279907,1772036139.3971157,0.11720871925354004,-0.045117855072021484
s,1772036139.5133302,1772036139.6168728,0.10354256629943848,0.11621451377868652
Key.space,1772036139.5934381,1772036139.7015758,0.10813760757446289,-0.02343463897705078
o,1772036139.7405257,1772036139.8314807,0.09095501899719238,0.03894996643066406
f,1772036139.8339162,1772036139.974879,0.14096283912658691,0.002435445785522461
Key.space,1772036139.9621396,1772036140.0773578,0.1152181625366211,-0.012739419937133789
o,1772036140.3122652,1772036140.4009213,0.08865618705749512,0.2349073886871338
u,1772036140.469742,1772036140.5522008,0.0824587345123291,0.06882071495056152
r,1772036140.5172753,1772036140.644267,0.12699174880981445,-0.03492546081542969
Key.space,1772036140.596696,1772036140.7000732,0.1033773422241211,-0.04757118225097656
p,1772036140.8165715,1772036140.9002833,0.08371186256408691,0.11649823188781738
r,1772036140.9463606,1772036141.03299,0.08662939071655273,0.04607725143432617
o,1772036141.0373476,1772036141.1150708,0.07772326469421387,0.004357576370239258
j,1772036141.2294707,1772036141.3172288,0.08775806427001953,0.11439990997314453
e,1772036141.2902222,1772036141.422102,0.1318798065185547,-0.02700662612915039
c,1772036141.4099987,1772036141.48341,0.07341122627258301,-0.01210331916809082
t,1772036141.6285617,1772036141.7372239,0.10866212844848633,0.14515185356140137
Key.enter,1772036141.9166572,1772036142.0053334,0.08867621421813965,0.17943334579467773
i,1772036178.641023,1772036178.717753,0.07673001289367676,36.63568949699402
Key.space,1772036178.865975,1772036179.0120625,0.146087646484375,0.1482219696044922
j,1772036178.9973207,1772036179.070376,0.07305526733398438,-0.014741897583007812
u,1772036179.1722555,1772036179.263621,0.09136557579040527,0.10187959671020508
d,1772036179.293196,1772036179.4000566,0.10686063766479492,0.029574871063232422
Key.backspace,1772036179.8096154,1772036179.9267886,0.1171731948852539,0.4095587730407715
s,1772036179.9495983,1772036180.114844,0.16524577140808105,0.022809743881225586
t,1772036180.0792117,1772036180.2189894,0.13977766036987305,-0.03563237190246582
Key.space,1772036180.102275,1772036180.2577736,0.15549874305725098,-0.1167144775390625
n,1772036180.342244,1772036180.430461,0.08821702003479004,0.08447027206420898
e,1772036180.4050221,1772036180.5391898,0.13416767120361328,-0.025438785552978516
e,1772036180.6207197,1772036180.7776527,0.15693306922912598,0.08152985572814941
d,1772036180.7558308,1772036180.827891,0.07206034660339355,-0.021821975708007812
Key.space,1772036180.779815,1772036180.9331088,0.15329384803771973,-0.04807615280151367
a,1772036181.4376955,1772036181.5816746,0.14397907257080078,0.5045866966247559
Key.space,1772036181.554546,1772036181.674549,0.12000298500061035,-0.02712845802307129
4,1772036182.1979203,1772036182.3132005,0.1152801513671875,0.5233712196350098
Key.space,1772036182.3191333,1772036182.4773579,0.15822458267211914,0.005932807922363281
Key.backspace,1772036182.8716383,1772036183.2200358,0.34839749336242676,0.39428043365478516
Key.backspace,1772036183.33322,1772036183.406695,0.07347488403320312,0.11318421363830566
Key.backspace,1772036183.5344455,1772036183.5925167,0.058071136474609375,0.12775063514709473
Key.backspace,1772036183.9045067,1772036184.0481355,0.14362883567810059,0.31199002265930176
4,1772036184.1015997,1772036184.213992,0.11239242553710938,0.05346417427062988
Key.space,1772036184.1265762,1772036184.2576373,0.13106107711791992,-0.08741593360900879
p,1772036184.5091264,1772036184.656673,0.14754652976989746,0.25148916244506836
o,1772036184.6198616,1772036184.7335017,0.11364006996154785,-0.03681135177612305
i,1772036184.8877332,1772036184.9772155,0.08948230743408203,0.15423154830932617
n,1772036185.0932717,1772036185.1776156,0.08434391021728516,0.11605620384216309
t,1772036185.1945233,1772036185.3469968,0.15247344970703125,0.016907691955566406
s,1772036185.3514614,1772036185.4989626,0.14750123023986816,0.004464626312255859
Key.space,1772036185.4811237,1772036185.607194,0.12607026100158691,-0.01783895492553711
p,1772036186.173295,1772036186.3091617,0.13586664199829102,0.56610107421875
l,1772036186.2656767,1772036186.3729606,0.1072838306427002,-0.04348492622375488
e,1772036186.3578768,1772036186.4564235,0.09854674339294434,-0.015083789825439453
a,1772036186.654882,1772036186.8836274,0.2287454605102539,0.19845843315124512
